Kartenart,Name,Kartentext,Element,Kosten,⚔️,🛡️,⭕️,Kartentyp,Status,Playtesting,ID,Fraktion,Flavourtext,Decks,Created by,Artwork
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Sturmflut,Jeder Spieler nimmt alle seine Charaktere und alle Manifestationen wieder auf seine Hand,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),5,,,,,Playtest,,185,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Orkan,"Bringe Jeden Charakter, der in Verteidigungsposition liegt in Angriffsposition, und jeden Charakter, der in Angriffsposition liegt in Verteidigungsposition",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),5,,,,,Playtest,,186,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Erdbeben,Reduziere den Angriffs- und Verteidigungswert aller Charaktere bis zum Ende des Zuges um 25,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),5,,,,,Playtest,,187,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Friedensstifter,"Sofort Spielbar,
Wenn der Friedensstifter ins spiel kommt, dürfen in diesem Zug keine Angriffe angesagt werden",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),5,10,25,,,Playtest,,188,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Zweiköpfige Hydra,Darf bis zu 2 Charaktere blocken,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),4,10,25,,,Playtest,,189,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Zweiköpfiger Drachenwelpe,Darf bis zu 2 Charaktere gleichzeitig Angreifen,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),4,25,10,,,Playtest,,190,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Uralter Baumgeist,,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),6,60,60,,,Playtest,,191,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Naldar,"Elementarvolk, Naldar, Bündnispartner
Immer wenn ein anderes Elementarvolk ins Spiel kommt, ziehe eine Karte.",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),4,20,20,,,Playtest,,192,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Sephor’Assil,"Elementarvolk, Sephor’Assil, Bündnsipartner
Immer wenn ein Elementarvolk ins Spiel kommt, ziehe eine Karte.",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),4,20,20,,,Playtest,,193,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Edalphi,"Elementarvolk, 
Immer wenn ein Elementarvolk ins Spiel kommt, ziehe eine Karte.",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),4,20,20,,,Playtest,,194,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Akata,"Elementarvolk, Akata
Immer wenn ein anders Elementarvolk ins Spiel kommt, ziehe eine Karte.",Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),4,20,20,,,Playtest,,195,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Narech Tuloch,"Elementarvolk, Narech Tuloch
Immer wenn ein Elementarvolk ins Spiel kommt, ziehe eine Karte.",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),4,20,20,,,Playtest,,196,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Kleiner Terraschrein,Zu Beginn deines Zuges darfst du eine Charakterkarte aus deinem Friedhof auf deine Hand nehmen,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),5,,,1,,Playtest,,197,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Kleiner Aerisschrein,Zu Beginn deines Zuges darfst du dir die oberste Karte deines Decks anschauen. Lege sie dann entweder auf oder unter dein Deck,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),5,,,1,,Playtest,,198,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Prunkvoller Aquaschrein,Verhindere bei einem verteidigendem Charakter 25 Schaden,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),5,,,1,,Playtest,,199,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Großer Ignisschrein,"Immer wenn du eine Karte Ziehst, kannst du einem Charakter 30 Schaden zufügen",Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),8,,,1,,Playtest,,200,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Kleiner Magicaschrein,"Zu Beginn deines Zuges, darfst du einen Charakter auf die Hand seines Besitzers schicken",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),5,,,1,,Playtest,,201,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Kleiner Aquaschrein,"Zu Beginn deines Zuges darfst du einen eigenen Charakter vom Spiel auf deine Hand nehmen, und dann einen Chrakter aus deiner Hand ins Spiel bringen",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),5,,,1,,Playtest,,202,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Prunkvoller Aerisschrein,Zu Beginn des Kampfes darfst du einen eigenen Charakter in Angriffs- oder Verteidigungsaltung bringen,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),5,,,1,,Playtest,,203,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Prunkvoller Ignisschrein,Füge einem angreifenden Charakter 25 Schaden zu,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),5,,,1,,Playtest,,204,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Kleiner Ignisschrein,Zu Beginn deines Zuges kannst du einem Charakter 25 Schaden zufügen,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),5,,,1,,Playtest,,205,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Prunkvoller Magicaschrein,Bestimme einen Angreifer und entferne diesen aus dem Kampf,Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),5,,,1,,Playtest,,206,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Prunkvoller Terraschrein,Ein angreifender Charakter deiner Wahl erhält +25 Angriff,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),5,,,1,,Playtest,,207,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Großer Aerisschrein,"Immer wenn du eine Karte ziehst, darfst du eine Karte extra ziehen",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),8,,,1,,Playtest,,208,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Großer Aquaschrein,"Immer wenn du eine Karte ziehst, darfst du eine Gegnerische Kreatur in Angriffsposition bringen.",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),8,,,1,,Playtest,,209,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Großer Terraschrein,"Immer wenn du eine Karte ziehst, darfst du eine Charakterkarte aus deinem Friedhof auf die Hand nehmen",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),8,,,1,,Playtest,,210,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Großer Magicaschrein,"Immer wenn du eine Karte ziehst, darfst du eine Ereignis- oder Manifestationskarte aus deinem Friedhof in die Hand nehmen",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),8,,,1,,Playtest,,211,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Tempel der Fünf,Jedes Elementar produziert ein Extraelement seiner Art,Ungeprägt (https://www.notion.so/Ungepr-gt-2fd48ac2c29b47108245679f33342673?pvs=21),6,,,1,,Playtest,,212,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Zeitspiel,"Bringe die oberste Karte deines Decks als Elementar ins Spiel
(Extraland)",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),2,,,,,Playtest,,213,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Flammenstrahl,Füge einem Charakter 50 Schaden zu,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),4,,,,,Playtest,,214,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Den Kreislauf ehren,Begleite einen Charakter vom Spiel in den Friedhof,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),5,,,,,Playtest,,215,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Den Ausgleich schaffen,"Jeder Spieler opfert soviele Elemetar, bis er soviel Elementar hat, wie der Spieler mit den wenigsten Elementar im Spiel.
Dann wiederhole das ganze für Charaktere und Manifestationen",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),5,,,,,Playtest,,216,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Kraft tanken,Du darfst 3 Karten ziehen,Ungeprägt (https://www.notion.so/Ungepr-gt-2fd48ac2c29b47108245679f33342673?pvs=21),5,,,,,Playtest,,217,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Duell Arena,Bestimme zu Beginn deines Zuges einen eigenen und einen gegnerischen Charakter. Diese zwei Charaktere führen sofort einen Kampf aus.,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),6,,,1,,Playtest,,218,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Geschickte Täuschung,Ein Charakter ist diesen Zug unblockbar,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),3,,,,,Playtest,,219,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Das Gleichgewicht wahren,"Sofort Spielbar,
Verhindere das eine Karte ins Spiel kommt (Charakter, Ereignis oder Manifestatin) mit Elementarkosten von X oder weniger",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),1 + X,,,,,Playtest,,220,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Weniger Gewusel,"Sofort Spielbar,
Verhindere das eine Charakterkarte ins Spiel kommt",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),3,,,,,Playtest,,221,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Magiezucken,"Sofort Spielbar,
Verhindere das eine Karte ins Spiel kommt (Charakter, Ereignis oder Manifestation), wenn dessen Urheber nicht sofort 3 Elementar ausgibt.",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),2,,,,,Playtest,,222,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Vorstürmen,Du darfst diesen Zug bis zu 2 zusätzliche Elementare auslegen,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),2,,,,,Playtest,,223,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Nachwachsen,"Bringe einen Charakter, der diesen Zug gestorben ist vom Friedhof in Angrffsposition zurück aufs Feld",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),3,,,,,Playtest,,224,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Spontene Stärkung,"Sofort Spielbar,
Ein Charakter erhält 30 Angriff oder 30 Verteidigung bis zum Ende des Zuges.",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),4,,,,,Playtest,,225,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Die Sanduhr drehen,"Ziehe 2 Karten, dann leg 2 Karten aus deine Hand unter dein Deck",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),2,,,,,Playtest,,226,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Schubsen,Bringe eine Karte vom Feld zurück auf die Hand ihres Besitzers,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),4,,,,,Playtest,,227,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Schneller Stoß,"Sofort Spielbar,
Bringe eine Charakterkarte zurück auf die Hand ihres Besitzers",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),5,,,,,Playtest,,228,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Irreführung,"Sofort Spielbar
Ändere das Angriffsziel eines Charakters",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),4,,,,,Playtest,,229,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Lona,"Elementarvolk, Lona",Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),3,35,20,,,Playtest,,230,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Shir Tanar,"Elementarvolk, Shir Tanar",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),3,35,20,,,Playtest,,231,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Linesti,"Elementarvolk, Linesti",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),3,30,30,,,Playtest,,232,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Eliondar,"Elementarvolk, Eliondar",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),3,20,35,,,Playtest,,233,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Boro Mardar,"Elementarvolk, Boro Madar",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),3,20,35,,,Playtest,,234,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Feuertänzerin,"Wenn sie im Angriffposition liegt, und nicht angreift, erhalten alle befreundeten Ignis Angreifer +15 Angriff",Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),4,15,15,,,Playtest,,235,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Duellforderung,Bestimme einen eigenen und einen gegnerischen Charakter. Diese zwei Charaktere führen sofort einen Kampf aus.,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),3,,,,,Playtest,,236,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Flammentanz,Zerstöre ein Schild,Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),8,,,,,Playtest,,237,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Zeitsprung,"Mische deinen Friedhof zurück in dein Deck, und entferne diese Karte aus dem Spiel",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),8,,,,,Playtest,,238,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Kriegslist,Schicke alle Charaktere auf die Hand ihres Besitzers zurück,Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),6,,,,,Playtest,,239,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Sternenfall,Du erhälst nach diesem Zug einen Extrazug,Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),9,,,,,Playtest,,240,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Den Schmerz tragen,Bringe alle Charaktere aus allen Friedhöfen unter der Kontrolle ihrer Besitzer ins Spiel,Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),8,,,,,Playtest,,242,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Waffenmeister Aeris,"Waffenmeister
Wenn er sich im Kampf mit nur einem Charakter befindet, erhält er +30 Angriff und +30 Verteidigung",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),4,25,25,,,Playtest,,244,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Kind des Windes,Zu Beginn deines Zuges: Zeige die oberste Karte von deinem Deck vor. Kind des Windes erhält Angriffspunkte 10X den Elementarkosten bis zum Ende deines Zuges. Lege die vorgezeigte Karte entweder auf oder unter das Deck.,Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),3,10,10,,,Playtest,,245,,,,Timon,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Kraftkugel Sammler,"Am Ende deines Zuges kannst du eine “Kraftkugel” aus deinem Friedhof aus dem Spiel entfernen. Durchsuche dann dein Deck nach einer “Kraftkugel” eines anderen Elements, zeige sie offen vor und nimm diese auf deine Hand. Mische danach dein Deck.",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),4,5,10,,,Playtest,,246,,,,Timon,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Waffenmeister Magica,"Waffenmeister
Wenn er sich im Kampf mit nur einem Charakter befindet, erhält er +30 Angriff und +30 Verteidigung",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),5,25,25,,,Playtest,,249,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Waffenmeister Terra,"Waffenmeister
Wenn er sich im Kampf mit nur einem Charakter befindet, erhält er +30 Angriff und +30 Verteidigung",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),5,25,25,,,Playtest,,250,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Waffenmeister von Ignis,"Waffenmeister
Wenn er sich im Kampf mit nur einem Charakter befindet, erhält er +30 Angriff und +30 Verteidigung",Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),5,25,25,,,Playtest,,251,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Waffenmeister Aqua,"Waffenmeister
Wenn er sich im Kampf mit nur einem Charakter befindet, erhält er +30 Angriff und +30 Verteidigung",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),5,25,25,,,Playtest,,252,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Arena der Waffenmeister,"Solange die Arena der Waffenmeister im Spiel ist, erhält kein Waffenmeister Kampfschaden",Ungeprägt (https://www.notion.so/Ungepr-gt-2fd48ac2c29b47108245679f33342673?pvs=21),6,,,1,,Playtest,,253,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Schreckensklinge der Jagd,"Schreckensklinge, Bündnispartner
Jeder Charakter wird vernichtet, der durch eine Schreckensklinge Schaden bekommen hat.",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),5,35,20,,,Playtest,,254,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Schreckensklinge des Traums,"Schreckensklinge, Bündnispartner
Jeder Charakter wird vernichtet, der durch eine Schreckensklinge Schaden bekommen hat.",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),5,20,35,,,Playtest,,255,,,,Slain,
Ereignis (https://www.notion.so/Ereignis-88e179fa1fd740499a32ee3ed4377596?pvs=21),Spontane Kreativität,"Sofort spielbar
Tausche Angriffs und Verteidigungswert eines Charakters bis zum Ende des Zuges",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),3,,,,,Playtest,,257,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Bündnisschrein,"Solange der Bündnisschrein im Spiel ist, erhalten alle Bündnispartner +15 Angriff und +15 Verteidigung","Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21), Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21)",6,,,1,,Playtest,,258,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Marius Menzen,"Einzigartig, Schreckensklinge, Bündnispartner, Eisern, Säulen des Südens, Kleriker
Wenn Marius Menzen nicht geblockt wird, erhält er +15 Angriff ",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),4,35,20,,,Playtest,,259,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Aeris Duelant,"Darf nur Charaktere angreifen, Muss in Angriffsposition liegen",Aeris (https://www.notion.so/Aeris-5996f3899d7740fc809fe30a652d20c6?pvs=21),2,35,5,,,Playtest,,260,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Magica Duelant,"Darf nur Charaktere angreifen, Muss in Angriffsposition liegen",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),2,35,5,,,Playtest,,262,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Terra Duelant,"Darf nur Charaktere angreifen, Muss in Angriffsposition liegen",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),2,35,5,,,Playtest,,263,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Ignis Duelant,"Darf nur Charaktere angreifen, Muss in Angriffsposition liegen",Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),2,35,5,,,Playtest,,264,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Aqua Duelant,"Darf nur Charaktere angreifen, Muss in Angriffsposition liegen",Aqua (https://www.notion.so/Aqua-8c3b1bb2cc364f6ba274d390ac8d3800?pvs=21),2,35,5,,,Playtest,,265,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Johannes von der Schaufel,"Einzigartig, Krieger, Eisern, Wolfswacht
Darf nur Charaktere angreifen, Muss in Angriffsposition liegen
Johannes von der Schaufel kann nicht geblockt werden und muss immer den stärksten Gegner angreifen.",Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),4,55,10,,,Playtest,,266,,,,Slain,
Manifestation (https://www.notion.so/Manifestation-01fa783543da4ed2964edb521e465bd0?pvs=21),Fluch Mondenhains,"Nur Spielbar, wenn du ein Charakter aus Mondenhain im Spiel hast.
Der verfluchte Charakter kann nicht Angreifen oder Blocken",Terra (https://www.notion.so/Terra-a6762ab5136d4598aafb8d77da6be70f?pvs=21),2,,,1,,Playtest,,268,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Ignis Fanatiker,"Um diesen Charakter auszuspielen, lege 2 Karten von deiner Hand unter den Deck. Jedes mal wenn dieser Charakter angreift, ziehe eine Karte",Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),2,30,20,,,Playtest,Anmerkung slain: Aufpassen mit zuviel Carddraw,271,,,,Timon,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Eron von Grauenfurt,"Einzigartig, Eisern, Kleriker
Wenn Eron von Grauenfurt ins Spiel kommt, zerstören einen Charakter, der nicht Eisern ist.",Ignis (https://www.notion.so/Ignis-ca68b053cd74404a8fa85893e505b753?pvs=21),4,15,30,,,Playtest,,272,,,,Slain,
Charakter (https://www.notion.so/Charakter-cdfda7ca52aa435bbb22610007798d2f?pvs=21),Meléthin Meluireth Elenil,"Einzgartig, Magier
Wenn Meléthin Meluireth Elenil ins Spiel kommt, bestimme einen gegnerischen Charakter. Dieser kann weder Angreifen nocht blocken.",Magica (https://www.notion.so/Magica-ba80d98941c8405d875cb3e6fdb6bf34?pvs=21),4,10,30,,,Playtest,,273,,,,Slain,
